City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
389,Padilla,CO,2021-04-14 23:35:09,3.2204,-76.3139,78.8,69,75,11.5
390,Sao Filipe,CV,2021-04-14 23:36:25,14.8961,-24.4956,76.8,58,36,16.44
391,Weligama,LK,2021-04-14 23:35:10,5.9667,80.4167,77.67,84,94,0.67
392,Whitehorse,CA,2021-04-14 23:31:27,60.7161,-135.0538,44.6,49,75,21.85
393,Chifeng,CN,2021-04-14 23:35:10,42.2683,118.9636,55.47,18,53,8.99
394,Beloha,MG,2021-04-14 23:35:10,-25.1667,45.05,70.77,97,7,5.08
395,Okha,RU,2021-04-14 23:38:46,53.5739,142.9478,23.68,92,100,20.47
396,Agadez,NE,2021-04-14 23:35:11,19.75,10.25,82.49,8,0,10.13
397,Honiara,SB,2021-04-14 23:35:11,-9.4333,159.95,85.28,70,63,4.32
398,Soloma,GT,2021-04-14 23:35:11,15.7167,-91.45,68.0,68,40,16.11
399,Praia,CV,2021-04-14 23:36:59,14.9215,-23.5087,73.4,60,0,20.71
400,Ust-Kuyga,RU,2021-04-14 23:35:11,70.0167,135.6,8.19,88,39,3.85
401,Valdivia,CL,2021-04-14 23:35:12,-39.8142,-73.2459,59.0,88,75,2.3
402,Rio Grande,BR,2021-04-14 23:29:02,-32.035,-52.0986,68.25,71,0,15.48
403,Port Augusta,AU,2021-04-14 23:35:12,-32.5,137.7667,60.8,59,97,4.61
404,Wollongong,AU,2021-04-14 23:30:49,-34.4333,150.8833,68.0,57,12,1.99
405,Banjar,ID,2021-04-14 23:35:12,-8.19,114.9675,78.8,94,75,18.41
406,Ixtapa,MX,2021-04-14 23:38:47,20.7,-105.2,80.01,69,1,11.5
407,Balikpapan,ID,2021-04-14 23:35:13,-1.2675,116.8289,75.85,91,95,4.34
408,Gidole,ET,2021-04-14 23:35:13,5.65,37.3667,56.12,84,82,2.04
409,Bhatkal,IN,2021-04-14 23:35:13,13.9667,74.5667,81.46,76,9,0.67
410,Sayyan,YE,2021-04-14 23:35:14,15.1718,44.3244,58.6,49,3,2.24
411,Twin Falls,US,2021-04-14 23:35:14,42.3505,-114.6445,42.8,49,90,13.8
412,Tshikapa,CD,2021-04-14 23:35:14,-6.4167,20.8,66.85,96,100,1.97
413,Kondinskoye,RU,2021-04-14 23:35:14,59.6481,67.41,43.75,92,56,10.25
414,Te Anau,NZ,2021-04-14 23:38:48,-45.4167,167.7167,52.18,88,95,5.06
415,Iskateley,RU,2021-04-14 23:35:15,67.6803,53.1512,27.46,87,43,20.33
416,Luderitz,NA,2021-04-14 23:35:15,-26.6481,15.1594,74.73,33,0,5.08
417,Moratuwa,LK,2021-04-14 23:35:15,6.773,79.8816,77.0,88,20,3.44
418,Placido De Castro,BR,2021-04-14 23:35:15,-10.3353,-67.1856,75.99,90,100,1.16
419,Lulea,SE,2021-04-14 23:35:16,65.5842,22.1547,30.2,64,32,6.91
420,Cuamba,MZ,2021-04-14 23:35:16,-14.8031,36.5372,62.02,95,51,4.21
421,Mackay,AU,2021-04-14 23:38:48,-21.15,149.2,78.01,69,4,13.8
422,Dourbali,TD,2021-04-14 23:33:06,11.8091,15.8632,83.34,7,99,8.72
423,Olinda,BR,2021-04-14 23:35:16,-8.0089,-34.8553,80.6,74,75,5.75
424,Vardo,NO,2021-04-14 23:38:49,70.3705,31.1107,28.4,86,20,31.07
425,Kalmunai,LK,2021-04-14 23:35:17,7.4167,81.8167,77.81,85,99,7.96
426,Los Banos,PH,2021-04-14 23:35:17,14.1667,121.1833,84.99,74,20,5.23
427,Suntar,RU,2021-04-14 23:35:17,62.1444,117.6319,23.81,93,94,0.29
428,Polunochnoye,RU,2021-04-14 23:35:17,60.8697,60.4153,47.03,65,98,10.96
429,Camacha,PT,2021-04-14 23:37:48,33.0833,-16.3333,62.6,88,40,9.22
430,Imbituba,BR,2021-04-14 23:35:18,-28.24,-48.6703,71.6,78,75,3.44
431,Vostok,RU,2021-04-14 23:35:18,46.4856,135.8833,30.58,36,33,12.24
432,Gizo,SB,2021-04-14 23:38:49,-8.103,156.8419,84.34,70,93,10.0
433,La Asuncion,VE,2021-04-14 23:35:18,11.0333,-63.8628,79.09,86,100,14.07
434,Raga,SS,2021-04-14 23:29:10,8.4596,25.678,78.33,10,8,3.06
435,Pingdu,CN,2021-04-14 23:35:19,36.7844,119.9464,51.8,66,0,11.18
436,Beidao,CN,2021-04-14 23:32:02,34.5686,105.8933,52.7,76,100,1.21
437,Derzhavinsk,KZ,2021-04-14 23:35:19,51.1,66.3167,36.99,56,10,8.23
438,Waddan,LY,2021-04-14 23:38:17,29.1614,16.139,62.38,48,100,3.29
439,Pangnirtung,CA,2021-04-14 23:38:50,66.1451,-65.7125,10.4,79,75,8.05
440,Anjiang,CN,2021-04-14 23:33:17,27.3194,110.1031,58.12,96,100,2.66
441,Coquimbo,CL,2021-04-14 23:34:06,-29.9533,-71.3436,59.0,88,90,8.05
442,Athabasca,CA,2021-04-14 23:35:19,54.7169,-113.2854,60.8,16,60,3.44
443,Chimbote,PE,2021-04-14 23:35:20,-9.0853,-78.5783,67.23,86,80,6.89
444,Strezhevoy,RU,2021-04-14 23:35:20,60.7333,77.5889,39.2,81,0,8.95
445,Constitucion,CL,2021-04-14 23:25:56,-35.3333,-72.4167,57.22,89,25,12.1
446,Umm Kaddadah,SD,2021-04-14 23:35:20,13.6017,26.6876,73.09,10,1,13.6
447,Pemberton,CA,2021-04-14 23:35:20,50.3164,-122.8027,68.0,10,1,4.61
448,Taoudenni,ML,2021-04-14 23:28:53,22.6783,-3.9836,88.65,12,9,11.54
449,Hami,CN,2021-04-14 23:37:26,42.8,93.45,45.72,17,0,12.37
450,Iquique,CL,2021-04-14 23:33:58,-20.2208,-70.1431,66.2,68,20,10.36
451,Komsomolskiy,UZ,2021-04-14 23:29:17,40.4272,71.7189,53.6,76,100,4.79
452,Mathathane,BW,2021-04-14 23:35:21,-22.2687,28.7495,69.33,40,1,5.21
453,Artyom,AZ,2021-04-14 23:35:21,40.4723,50.333,46.4,87,0,4.61
454,Maksatikha,RU,2021-04-14 23:35:22,57.797,35.8825,42.91,91,100,8.12
455,San Jose,US,2021-04-14 23:30:41,37.3394,-121.895,72.0,23,20,13.8
456,Bakchar,RU,2021-04-14 23:35:22,57.0186,82.0711,35.4,99,100,3.15
457,Puerto Baquerizo Moreno,EC,2021-04-14 23:35:22,-0.9,-89.6,82.4,78,20,11.5
458,Milyutinskaya,RU,2021-04-14 23:35:22,48.6279,41.6679,51.08,86,99,5.44
459,Hitoyoshi,JP,2021-04-14 23:35:23,32.2167,130.75,51.8,76,0,4.61
460,Broken Hill,AU,2021-04-14 23:35:23,-31.95,141.4333,59.0,55,45,9.22
461,Saint-Dizier,FR,2021-04-14 23:35:23,48.4167,5.0833,33.8,69,0,2.3
462,Wageningen,NL,2021-04-14 23:38:51,51.9667,5.6667,39.0,86,90,4.61
463,Pemba,MZ,2021-04-14 23:35:24,-12.974,40.5178,71.6,83,20,5.75
464,Yurimaguas,PE,2021-04-14 23:35:24,-5.9,-76.0833,75.2,94,40,3.44
465,Ballina,AU,2021-04-14 23:35:23,-28.8667,153.5667,73.4,60,0,2.3
466,Kruisfontein,ZA,2021-04-14 23:38:52,-34.0033,24.7314,60.01,96,60,1.01
467,Severo-Yeniseyskiy,RU,2021-04-14 23:35:24,60.3725,93.0408,15.69,96,99,4.29
468,Leningradskiy,RU,2021-04-14 23:36:49,69.3833,178.4167,13.32,88,93,5.26
469,Bronkhorstspruit,ZA,2021-04-14 23:35:25,-25.8102,28.7425,66.99,58,78,3.44
470,Barraute,CA,2021-04-14 23:35:25,48.4335,-77.6328,53.6,43,40,6.91
471,Viet Tri,VN,2021-04-14 23:35:25,21.3019,105.4308,77.0,94,75,5.75
472,Korem,ET,2021-04-14 23:35:25,12.5058,39.5228,56.34,77,73,1.01
473,Yumen,CN,2021-04-14 23:35:26,40.2833,97.2,36.34,17,23,11.36
474,Valle De Allende,MX,2021-04-14 23:35:26,26.9333,-105.4,86.77,4,4,22.12
475,Ngunguru,NZ,2021-04-14 23:38:52,-35.6167,174.5,69.01,70,14,8.99
476,Alpena,US,2021-04-14 23:35:26,45.0617,-83.4327,37.4,93,90,5.75
477,Bay Roberts,CA,2021-04-14 23:35:26,47.5999,-53.2648,33.01,95,100,5.99
478,Mulege,MX,2021-04-14 23:35:27,26.8833,-111.9833,80.29,33,77,5.28
479,Husavik,IS,2021-04-14 23:29:14,66.0449,-17.3389,41.0,70,40,3.44
480,Brive-La-Gaillarde,FR,2021-04-14 23:33:18,45.25,1.5,37.0,65,0,8.01
481,Qasigiannguit,GL,2021-04-14 23:29:11,68.8193,-51.1922,15.8,67,75,17.27
482,Hofn,IS,2021-04-14 23:38:53,64.2539,-15.2082,43.34,87,50,9.71
483,Razole,IN,2021-04-14 23:35:27,16.4833,81.8333,74.48,93,99,4.18
484,Volovo,UA,2021-04-14 23:35:27,48.5246,23.5056,36.0,88,100,1.01
485,Muisne,EC,2021-04-14 23:29:01,0.6,-80.0333,80.6,83,75,9.22
486,Zhezkazgan,KZ,2021-04-14 23:35:28,47.8043,67.7144,45.93,57,0,13.69
487,Taveta,KE,2021-04-14 23:35:28,-3.3963,37.6736,69.78,94,87,3.49
488,Kilindoni,TZ,2021-04-14 23:35:28,-7.9139,39.6668,80.01,80,100,11.25
489,Innisfail,AU,2021-04-14 23:35:28,-17.5333,146.0333,78.08,74,63,7.99
490,Sangar,RU,2021-04-14 23:35:29,63.9242,127.4739,14.63,87,92,3.29
491,Pasan,IN,2021-04-14 23:35:29,22.85,82.2,69.62,45,77,4.36
492,Zhucheng,CN,2021-04-14 23:35:29,35.9947,119.3975,53.28,54,84,11.81
493,Byron Bay,AU,2021-04-14 23:31:36,-28.65,153.6167,73.4,60,0,2.3
494,Fort Nelson,CA,2021-04-14 23:38:32,58.8053,-122.7002,59.0,26,20,5.75
495,Sri Aman,MY,2021-04-14 23:35:30,1.2376,111.4621,73.4,100,99,1.14
496,Sinnamary,GF,2021-04-14 23:35:30,5.3833,-52.95,78.66,89,88,9.86
497,Richards Bay,ZA,2021-04-14 23:35:30,-28.783,32.0377,74.71,88,55,9.1
498,Ligayan,PH,2021-04-14 23:35:30,4.6533,119.4706,81.54,78,56,9.75
499,Aden,YE,2021-04-14 23:37:31,12.7794,45.0367,80.26,73,5,11.52
500,Morondava,MG,2021-04-14 23:35:31,-20.2833,44.2833,75.4,89,3,6.11
501,Waipawa,NZ,2021-04-14 23:38:54,-41.4122,175.5153,64.0,67,92,16.11
502,Roald,NO,2021-04-14 23:38:54,62.5833,6.1333,39.2,75,90,9.22
503,Woodward,US,2021-04-14 23:32:44,36.4337,-99.3904,59.0,41,90,14.97
504,Kensington,AU,2021-04-14 23:35:31,-33.9167,151.2167,71.01,37,0,10.36
505,Mareeba,AU,2021-04-14 23:38:55,-17.0,145.4333,84.0,69,13,9.22
506,Ostrovnoy,RU,2021-04-14 23:29:03,68.0531,39.5131,28.58,81,77,28.39
507,Santa Maria,BR,2021-04-14 23:35:32,-29.6842,-53.8069,71.6,88,40,2.3
508,Marzuq,YE,2021-04-14 23:29:13,14.4,46.4667,67.89,60,7,5.66
509,Makokou,GA,2021-04-14 23:35:32,0.5738,12.8642,70.02,98,100,1.9
510,Vanavara,RU,2021-04-14 23:35:32,60.34,102.2797,22.64,83,32,6.02
511,Suez,EG,2021-04-14 23:35:32,29.9737,32.5263,60.57,58,5,9.08
512,Dustlik,UZ,2021-04-14 23:35:33,40.5247,68.0358,55.4,50,11,7.0
513,Road Town,VG,2021-04-14 23:35:17,18.4167,-64.6167,78.8,78,40,9.22
514,Lyuban,BY,2021-04-14 23:35:33,52.7985,28.0048,45.43,95,100,3.44
515,Los Llanos De Aridane,ES,2021-04-14 23:35:33,28.6585,-17.9182,68.0,68,0,4.61
516,Pontiac,US,2021-04-14 23:34:08,42.6389,-83.2911,48.2,46,75,14.97
517,Natal,BR,2021-04-14 23:33:49,-5.795,-35.2094,82.4,78,20,9.22
518,Atar,MR,2021-04-14 23:38:56,20.5169,-13.0499,78.75,20,36,9.1
519,Broome,US,2021-04-14 23:38:38,42.2506,-75.833,60.01,71,90,4.61
520,Kaseda,JP,2021-04-14 23:35:34,31.4167,130.3167,48.2,76,0,4.61
521,Turukhansk,RU,2021-04-14 23:35:34,65.8167,87.9833,15.4,94,99,14.36
522,Kazanka,UA,2021-04-14 23:35:34,47.8462,32.8218,46.4,81,90,4.47
523,Biak,ID,2021-04-14 23:28:59,-0.9131,122.8766,76.1,86,99,3.98
524,Vila Franca Do Campo,PT,2021-04-14 23:28:57,37.7167,-25.4333,59.0,82,20,2.3
525,Galesong,ID,2021-04-14 23:35:35,-5.3166,119.3661,73.4,94,20,2.3
526,Shihezi,CN,2021-04-14 23:35:35,44.3,86.0333,49.91,30,0,7.52
527,Lashio,MM,2021-04-14 23:35:35,22.9333,97.75,68.11,29,86,0.74
528,Elizabeth City,US,2021-04-14 23:35:36,36.2946,-76.2511,66.2,55,1,10.36
529,Palauig,PH,2021-04-14 23:35:36,15.435,119.9045,83.16,66,57,0.96
530,Santiago Del Estero,AR,2021-04-14 23:35:36,-27.7951,-64.2615,75.76,57,61,5.79
531,Henties Bay,NA,2021-04-14 23:38:56,-22.116,14.2845,79.0,29,0,5.01
532,Lodja,CD,2021-04-14 23:35:36,-3.4833,23.4333,66.81,98,91,2.3
533,Katherine,AU,2021-04-14 23:38:57,-14.4667,132.2667,73.4,73,79,3.44
534,Tongren,CN,2021-04-14 23:38:57,27.7172,109.1853,56.62,94,99,2.01
535,Pio Xii,BR,2021-04-14 23:35:37,-3.8325,-45.1525,75.7,93,97,3.56
536,Atambua,ID,2021-04-14 23:35:37,-9.1061,124.8925,76.1,66,27,3.13
537,Minbu,MM,2021-04-14 23:35:37,20.1833,94.8833,81.91,54,76,4.63
538,Bairnsdale,AU,2021-04-14 23:35:38,-37.8333,147.6167,63.0,56,0,1.99
539,Sobolevo,RU,2021-04-14 23:30:47,54.4299,31.8996,47.64,96,100,8.9
540,Naze,JP,2021-04-14 23:28:57,28.3667,129.4833,69.8,64,75,18.41
541,Evensk,RU,2021-04-14 23:35:38,61.95,159.2333,17.71,81,100,14.92
542,Fomboni,KM,2021-04-14 23:31:54,-12.28,43.7425,82.83,71,100,7.9
543,Kenai,US,2021-04-14 23:37:20,60.5544,-151.2583,42.8,75,75,8.05
544,Muzhi,RU,2021-04-14 23:35:38,65.3667,64.6667,36.95,74,100,22.66
545,Miracema Do Tocantins,BR,2021-04-14 23:35:39,-9.5618,-48.3967,75.92,86,99,2.37
546,Trinidad,BO,2021-04-14 23:29:09,-14.8333,-64.9,76.1,84,27,2.53
547,Kalevala,RU,2021-04-14 23:35:39,65.2,31.1667,27.1,93,13,4.88
548,Machali,CL,2021-04-14 23:35:39,-34.1833,-70.6667,73.4,46,0,8.05
549,Provideniya,RU,2021-04-14 23:35:04,64.3833,-173.3,19.4,68,0,4.47
550,Chapais,CA,2021-04-14 23:31:15,49.7834,-74.8492,59.0,26,1,6.91
551,Nkan,GA,2021-04-14 23:35:40,0.3833,9.7833,75.2,94,20,4.61
552,Saint-Pierre,RE,2021-04-14 23:31:06,-21.3393,55.4781,77.0,78,90,6.91
553,Phayakkhaphum Phisai,TH,2021-04-14 23:35:40,15.5163,103.1937,79.0,100,89,3.44
554,Mananjary,MG,2021-04-14 23:35:40,-21.2167,48.3333,72.88,93,100,4.07
555,Campina Grande Do Sul,BR,2021-04-14 23:35:40,-25.3056,-49.0553,63.0,88,75,8.05
556,Bilma,NE,2021-04-14 23:35:41,18.6853,12.9164,83.01,8,0,10.09
557,Deputatskiy,RU,2021-04-14 23:35:41,69.3,139.9,-3.3,99,100,3.91
558,Hasaki,JP,2021-04-14 23:38:59,35.7333,140.8333,50.0,53,20,16.11
559,Haines Junction,CA,2021-04-14 23:35:41,60.7522,-137.5108,44.6,42,97,5.75
560,College,US,2021-04-14 23:24:40,64.8569,-147.8028,48.2,40,75,4.61
561,Quang Ngai,VN,2021-04-14 23:35:42,15.1167,108.8,76.46,80,89,3.02
562,Nuevo Progreso,MX,2021-04-14 23:35:42,23.1667,-97.95,84.0,62,27,5.01
563,Ous,RU,2021-04-14 23:35:42,60.9058,61.5186,46.76,76,50,10.67
564,Mandera,KE,2021-04-14 23:35:42,3.9366,41.867,84.63,55,65,13.65
565,Harper,LR,2021-04-14 23:31:39,4.375,-7.7169,81.07,80,84,6.76
566,Tahoua,NE,2021-04-14 23:35:43,14.8888,5.2692,83.12,6,8,9.04
567,Denia,ES,2021-04-14 23:35:43,38.8408,0.1057,55.0,82,100,9.31
568,Novaya Ladoga,RU,2021-04-14 23:35:43,60.1025,32.3019,35.01,37,100,8.3
569,Dickinson,US,2021-04-14 23:35:43,29.4608,-95.0513,71.6,88,90,12.66
570,Snyder,US,2021-04-14 23:35:44,32.7179,-100.9176,50.0,100,90,12.66
571,Aquiraz,BR,2021-04-14 23:35:44,-3.9014,-38.3911,82.4,83,40,10.36
572,Khandyga,RU,2021-04-14 23:35:44,62.6667,135.6,10.0,82,46,1.39
573,Nelson Bay,AU,2021-04-14 23:31:18,-32.7167,152.15,73.0,49,0,6.91
574,Harindanga,IN,2021-04-14 23:35:45,22.0383,88.3214,80.6,94,40,8.05
575,Ust-Uda,RU,2021-04-14 23:35:45,54.1742,103.0304,30.78,96,100,3.47
576,Nabire,ID,2021-04-14 23:35:45,-3.3667,135.4833,79.45,76,100,3.09
577,Elizabethtown,US,2021-04-14 23:35:45,37.694,-85.8591,54.0,76,90,4.61
578,Quatre Cocos,MU,2021-04-14 23:37:01,-20.2078,57.7625,78.8,83,40,11.5
579,Sembe,CG,2021-04-14 23:35:46,1.6481,14.5806,70.81,98,98,2.3
580,Margate,GB,2021-04-14 23:35:46,51.3813,1.3862,41.0,67,13,1.99
581,Payo,ID,2021-04-14 23:35:46,-3.7508,103.6372,73.33,95,95,0.98
582,Kongoussi,BF,2021-04-14 23:35:46,13.3258,-1.5347,88.16,21,42,5.32
583,Tocopilla,CL,2021-04-14 23:35:47,-22.092,-70.1979,67.35,71,25,6.8
